,ingredients,cuisine
1012,"['flour', 'salt', 'sugar', 'butter', 'beer', 'potato', 'sea', 'salt', 'scallion', 'grain', 'dijon', 'mustard', 'ground', 'pepper', 'beef', 'cut', 'provolon', 'chees', 'milk']",english
1013,"['onion', 'oil', 'potato', 'butter', 'flour', 'sea', 'salt', 'milk', 'garlic', 'rosemari', 'thyme', 'gruyer', 'chees']",french
1014,"['bacon', 'bacon', 'fat', 'butter', 'oil', 'onion', 'salt', 'pepper', 'sugar', 'chees', 'cheddar', 'chees', 'ground', 'beef']",american
1015,"['chicken', 'thigh', 'soy', 'sauc', 'water', 'coconut', 'milk', 'sugar', 'scallion', 'onion', 'garlic', 'sesam', 'oil', 'jasmin', 'rice', 'cilantro']",hawaiian
1016,"['oil', 'chuck', 'onion', 'paprika', 'caraway', 'seed', 'salt', 'pepper', 'cayenn', 'pepper', 'tomato', 'past', 'beer', 'water', 'beef', 'base', 'kitchen', 'bouquet', 'bay', 'leav']",hungarian
1017,"['chicken', 'breast', 'soy', 'sauc', 'sesam', 'oil', 'egg', 'pepper', 'flour', 'corn', 'starch', 'corn', 'oil', 'sauc', 'pineappl', 'chunk', 'pineappl', 'juic', 'sugar']",chinese
1018,"['oil', 'rib', 'beef', 'stock', 'tomato', 'past', 'bay', 'leav', 'carrot', 'onion', 'zucchini', 'mushroom', 'tomato', 'flour', 'butter', 'beef', 'tenderloin', 'steak', 'pastri', 'sheet', 'egg']",english
1019,"['flour', 'chicken', 'butter', 'oil', 'shallot', 'champagn', 'bay', 'leaf', 'bean', 'celeri', 'root', 'carrot', 'egg', 'yolk', 'truffl']",french
1020,"['oil', 'beef', 'pork', 'onion', 'paprika', 'sauerkraut', 'cream', 'caraway', 'seed', 'salt', 'noodl']",hungarian
1021,"['sirloin', 'steak', 'margarin', 'pepper', 'sea', 'salt', 'appl', 'cider', 'vinegar', 'garlic', 'onion']",irish
1022,"['oil', 'bacon', 'chicken', 'salt', 'pepper', 'flour', 'butter', 'wine', 'chicken', 'broth', 'thyme', 'leav', 'bay', 'leav', 'garlic', 'clove', 'mushroom', 'carrot', 'onion']",french
1023,"['veget', 'oil', 'steak', 'beef', 'broth', 'tomato', 'sauc', 'onion', 'bell', 'pepper', 'garlic', 'tomato', 'past', 'ground', 'cumin', 'cilantro', 'oil', 'vinegar']",cuban
1024,"['butter', 'ground', 'cumin', 'curri', 'past', 'ginger', 'sauc', 'coconut', 'milk', 'chicken', 'drumstick']",indian
1025,"['chicken', 'breast', 'oil', 'lemon', 'oregano', 'salt', 'pepper', 'tzatziki', 'sauc', 'tomato', 'onion', 'lettuc', 'leav']",greek
1026,"['chicken', 'breast', 'sherri', 'pineappl', 'juic', 'sugar', 'soy', 'sauc', 'pineappl', 'broccoli', 'floret', 'hollandais', 'sauc']",hawaiian
1027,"['ham', 'pineappl', 'chunk', 'bell', 'pepper', 'barbecu', 'sauc']",hawaiian
1028,"['sandwich', 'bun', 'ground', 'beef', 'onion', 'garlic', 'clove', 'pineappl', 'ketchup', 'molass', 'sugar', 'soy', 'sauc', 'mustard', 'cider', 'vinegar', 'chili', 'ground', 'ginger', 'sauc']",hawaiian
1029,"['pizza', 'dough', 'chicken', 'breast', 'yogurt', 'curri', 'powder', 'oil', 'onion', 'mzarella', 'yam', 'chutney', 'cilantro', 'ginger', 'ground', 'coriand', 'ground', 'cinnamon', 'pineappl', 'raisin', 'wine', 'vinegar', 'honey', 'salt']",indian
1030,"['bean', 'thread', 'soy', 'sauc', 'mirin', 'sugar', 'onion', 'mushroom', 'beef']",japanese
1031,"['oil', 'lamb', 'leg', 'steak', 'potato', 'babi', 'eggplant', 'oregano', 'rosemari', 'cinnamon', 'kalamata', 'sea', 'salt', 'flake', 'lemon', 'chees']",greek
1032,"['onion', 'veget', 'oil', 'garlic', 'junip', 'berri', 'stone', 'ground', 'mustard', 'thyme', 'oregano', 'paprika', 'curri', 'powder', 'cayenn', 'pepper', 'ground', 'pepper', 'pork', 'loin', 'chop']",german
1033,"['fish', 'oil', 'ground', 'pepper', 'salt', 'lemon', 'ground', 'cumin', 'onion', 'paprika', 'ground', 'coriand', 'cayenn', 'pepper', 'lemon', 'juic', 'cilantro']",moroccan
1034,"['chicken', 'spaghetti', 'curri', 'past', 'ginger', 'zucchini', 'bell', 'pepper', 'matchstick', 'carrot', 'garlic', 'clove', 'snow', 'pea', 'peanut', 'butter', 'sauc', 'soy', 'sauc', 'water', 'pumpkin', 'lime', 'juic', 'fish', 'sauc', 'mirin', 'sugar', 'chili', 'basil', 'pepper', 'salt', 'corn', 'starch', 'cilantro', 'peanut', 'seed']",thai
1035,"['flour', 'salt', 'butter', 'egg', 'bacon', 'chees', 'onion', 'cream', 'milk', 'pepper']",french
1036,"['ketchup', 'sugar', 'soy', 'sauc', 'pineappl', 'juic', 'rice', 'vinegar', 'ginger', 'sesam', 'oil', 'salt', 'pepper', 'oil', 'chicken', 'breast', 'pineappl', 'chunk', 'bell', 'pepper', 'bell', 'pepper', 'onion', 'cilantro', 'lime', 'wedg', 'rice']",hawaiian
1037,"['udon', 'salt', 'soy', 'sauc', 'mirin', 'sake', 'chicken', 'thigh', 'onion', 'togarashi']",japanese
1038,"['bone', 'chicken', 'thigh', 'soy', 'sauc', 'worcestershir', 'sauc', 'rice', 'vinegar', 'sugar', 'honey', 'ginger', 'pineappl', 'juic', 'ketchup', 'chicken', 'broth', 'garlic']",hawaiian
1039,"['pork', 'leek', 'noodl', 'shiitak', 'dofu', 'ginger', 'miso', 'sugar', 'sake', 'soy', 'sauc']",japanese
1040,"['brat', 'beer', 'onion', 'garlic', 'clove', 'sauerkraut', 'salt', 'pepper', 'brat', 'bun', 'ketchup', 'mustard', 'mustard']",german
1041,"['ground', 'cumin', 'ground', 'coriand', 'cayenn', 'pepper', 'salt', 'chicken', 'breast', 'yogurt', 'veget', 'oil', 'garlic', 'clove', 'ginger', 'onion', 'chili', 'tomato', 'past', 'garam', 'masala', 'tomato', 'sugar', 'cream', 'cilantro']",indian
1042,"['artichok', 'lemon', 'oliv', 'couscou', 'turmer', 'onion', 'canola', 'oil', 'chicken', 'cashew', 'nut', 'cilantro', 'halv', 'tomato', 'saffron', 'thread', 'broth', 'ground', 'nutmeg', 'ground', 'cinnamon', 'ginger', 'garlic', 'chicken', 'breast']",moroccan
1043,"['spaghetti', 'chicken', 'breast', 'style', 'breadcrumb', 'parmesan', 'chees', 'butter', 'mzarella', 'chees', 'marinara', 'sauc']",italian
1044,"['potato', 'salt', 'egg', 'ham', 'sausag', 'cream', 'paprika', 'butter']",hungarian
1045,"['rib', 'bbq', 'sauc', 'pineappl', 'pork', 'rub', 'sugar', 'mustard', 'paprika', 'smoke', 'garlic', 'powder', 'salt', 'pepper']",hawaiian
1046,"['chicken', 'breast', 'lemon', 'juic', 'oil', 'cumin', 'cinnamon', 'paprika', 'sea', 'salt', 'ginger', 'turmer', 'coriand', 'cayenn']",moroccan
1047,"['walnut', 'rosemari', 'creol', 'mustard', 'garlic', 'clove', 'oil', 'pork', 'tenderloin', 'salt', 'pepper']",american
1048,"['ground', 'beef', 'onion', 'flake', 'bean', 'taco', 'season', 'enchilada', 'sauc', 'corn', 'tortilla', 'cheddar', 'chees']",mexican
1049,"['wrapper', 'shrimp', 'ground', 'pork', 'onion', 'cabbag', 'veget', 'oil', 'rice', 'wine', 'ginger', 'sesam', 'oil', 'water', 'soy', 'sauc']",chinese
1050,"['onion', 'oil', 'garlic', 'cream', 'chees', 'chili', 'enchilada', 'sauc', 'chicken', 'chees', 'flour', 'cream', 'salsa', 'avocado']",mexican
1051,"['chicken', 'bacon', 'wine', 'chicken', 'stock', 'onion', 'carrot', 'brandi', 'tomato', 'past', 'garlic', 'clove', 'thyme', 'parsley', 'bay', 'leaf', 'mushroom', 'butter', 'pepper', 'salt']",french
1052,"['angel', 'hair', 'oil', 'chicken', 'breast', 'halv', 'onion', 'bell', 'pepper', 'lemon', 'juic', 'basil', 'oregano', 'tomato', 'chees']",greek
1053,"['chicken', 'quinoa', 'tomato', 'cucumb', 'pepper', 'chees', 'kalamata', 'oil', 'lemon', 'juic', 'lemon', 'zest', 'dill', 'salt', 'pepper']",greek
1054,"['beef', 'bacon', 'sausag', 'potato', 'celeri', 'onion', 'parsnip', 'carrot', 'chicken', 'stock', 'pearl', 'barley', 'worcestershir', 'sauc', 'sugar', 'garlic', 'clove', 'salt', 'oil', 'basil', 'cilantro', 'parsley']",irish
1055,"['honey', 'molass', 'sugar', 'hoisin', 'sauc', 'garlic', 'chicken', 'breast', 'soy', 'sauc', 'ketchup']",chinese
1056,"['pasta', 'sauc', 'tomato', 'milkfat', 'cottag', 'chees', 'spinach', 'kraft', 'mzarella', 'chees', 'parmesan', 'chees', 'season', 'pasta', 'shell']",italian
1057,"['ground', 'beef', 'onion', 'garlic', 'flour', 'salt', 'pepper', 'paprika', 'mushroom', 'cream', 'chicken', 'soup', 'cream', 'parsley', 'bell', 'pepper', 'pasta']",hungarian
1058,"['merluza', 'lime', 'juic', 'pepper', 'garlic', 'salt', 'shellon', 'shrimp', 'tomato', 'onion', 'bell', 'pepper', 'bell', 'pepper', 'plantain', 'cilantro', 'leaf', 'parsley', 'oil']",cuban
1059,"['bisquick', 'water', 'garlic', 'powder', 'season', 'pizza', 'sauc', 'pepperoni', 'slice', 'mzarella', 'chees']",italian
1060,"['onion', 'sunflow', 'oil', 'leek', 'savoy', 'cabbag', 'celeri', 'root', 'garlic', 'clove', 'bacon', 'rosemari', 'potato', 'margarin', 'soy', 'milk', 'pepper', 'salt']",english
1061,"['rice', 'enchilada', 'sauc', 'bean', 'corn', 'oregano', 'cumin', 'chees']",mexican
1062,"['shrimp', 'sugar', 'corn', 'starch', 'spice', 'salt', 'ground', 'pepper', 'garlic', 'chili', 'scallion', 'peanut', 'oil', 'lemon']",chinese
1063,"['cinnamon', 'stick', 'sesam', 'seed', 'cumin', 'seed', 'oliv', 'oil', 'onion', 'garlic', 'clove', 'ginger', 'past', 'caraway', 'seed', 'paprika', 'chicken', 'thigh', 'chicken', 'stock', 'ground', 'pepper', 'salt', 'tomato', 'past', 'carrot', 'zucchini', 'date', 'parsley', 'leav']",moroccan
1064,"['onion', 'garlic', 'zucchini', 'squash', 'bell', 'pepper', 'bell', 'pepper', 'bell', 'pepper', 'bell', 'pepper', 'eggplant', 'tomato', 'oil', 'salt', 'thyme', 'bay', 'leaf', 'rosemari', 'veget', 'stock', 'ground', 'pepper']",french
1065,"['fish', 'ginger', 'scallion', 'oil', 'soy', 'sauc', 'shaox', 'wine', 'water', 'pepper', 'sesam', 'oil', 'sugar']",chinese
1066,"['lemon', 'oil', 'garlic', 'salt', 'oregano', 'ground', 'pepper', 'chicken', 'breast', 'meat', 'bone', 'gold', 'potato', 'chicken', 'broth', 'chees', 'kalamata', 'oliv']",greek
1067,"['pasta', 'chicken', 'breast', 'oil', 'garlic', 'powder', 'yogurt', 'lemon', 'juic', 'chees', 'tomato', 'cucumb', 'artichok', 'heart', 'oliv', 'onion', 'salt', 'pepper']",greek
1068,"['ground', 'beef', 'salt', 'ground', 'ginger', 'egg', 'water', 'flour', 'pineappl', 'chunk', 'sugar', 'corn', 'starch', 'cider', 'vinegar', 'soy', 'sauc', 'pepper']",hawaiian
1069,"['ricotta', 'chees', 'garlic', 'salt', 'oregano', 'basil', 'pepper', 'flake', 'onion', 'ham', 'pineappl', 'chunk', 'pizza', 'dough', 'mzarella', 'chees', 'marinara', 'sauc']",hawaiian
1070,"['wheat', 'hamburg', 'bun', 'ground', 'sirloin', 'worcestershir', 'sauc', 'garlic', 'powder', 'salt', 'season', 'ground', 'pepper', 'chees', 'onion', 'tomato', 'ketchup', 'mustard']",american
1071,"['lemon', 'butter', 'ketchup', 'worcestershir', 'sauc', 'garlic', 'clove', 'bay', 'leav', 'bay', 'season', 'rosemari', 'thyme', 'shrimp', 'bread', 'grit']",american
1072,"['veget', 'oil', 'beef', 'stew', 'meat', 'sage', 'potato', 'carrot', 'mushroom', 'onion', 'celeri', 'seed', 'worcestershir', 'sauc', 'ground', 'pepper', 'beef', 'bouillon', 'salt', 'water', 'corn', 'starch', 'water']",irish
1073,"['lima', 'bean', 'oil', 'chorizo', 'leek', 'onion', 'salt', 'ground', 'pepper', 'garlic', 'clove', 'fish', 'tomato', 'past', 'paprika', 'tomato', 'chicken', 'stock', 'thyme', 'bay', 'leav', 'rosemari', 'oliv', 'oil', 'panko', 'breadcrumb', 'leaf', 'parsley', 'lemon', 'zest']",french
1074,"['flour', 'meat', 'bone', 'salt', 'ground', 'pepper', 'water', 'oliv', 'oil', 'mushroom', 'carrot', 'onion', 'rosemari', 'chicken', 'broth', 'wine', 'tomato', 'past', 'parsley']",french
1075,"['duck', 'drumstick', 'onion', 'lardon', 'mushroom', 'carrot', 'celeri', 'stick', 'butter', 'oil', 'thyme', 'bay', 'leaf', 'wine', 'wine', 'brandi', 'flour', 'salt', 'ground', 'pepper']",french
1076,"['chicken', 'breast', 'salt', 'ground', 'pepper', 'flour', 'egg', 'white', 'panko', 'breadcrumb', 'pineappl', 'juic', 'honey', 'soy', 'sauc', 'corn', 'starch', 'garlic', 'bell', 'pepper', 'bell', 'pepper', 'onion', 'pineappl', 'parsley']",hawaiian
1077,"['chees', 'tortellini', 'oil', 'garlic', 'tomato', 'lemon', 'herb', 'salt', 'pepper', 'chees']",greek
1078,"['oil', 'onion', 'sugar', 'garlic', 'clove', 'caraway', 'seed', 'bacon', 'beef', 'shank', 'salt', 'ground', 'pepper', 'flour', 'pepper', 'paprika', 'thyme', 'marjoram', 'bay', 'leaf', 'balsam', 'vinegar', 'tomato', 'chicken', 'broth', 'cream', 'leaf', 'parsley', 'egg', 'yolk', 'egg', 'milk', 'nutmeg', 'salt', 'ground', 'pepper', 'butter']",german
1079,"['linguini', 'salt', 'oil', 'ground', 'pepper', 'butter', 'pecorino', 'romano', 'chees', 'parmigiano', 'reggiano', 'chees']",italian
1080,"['bratwurst', 'bbq', 'sauc', 'provolon', 'chees', 'pineappl', 'chive', 'paprika']",hawaiian
1081,"['pork', 'tenderloin', 'teriyaki', 'sauc', 'chicken', 'broth', 'soy', 'sauc', 'ketchup', 'hoisin', 'sauc', 'garlic', 'fivespic', 'powder', 'food', 'color']",chinese
1082,"['prawn', 'onion', 'butter', 'garlic', 'clove', 'leaf', 'parsley', 'lemon', 'juic', 'chili', 'chees', 'tomato', 'salt', 'pepper', 'ouzo']",greek
1083,"['chicken', 'thigh', 'salt', 'pepper', 'onion', 'bell', 'pepper', 'paprika', 'chicken', 'stock', 'yogurt', 'flour', 'egg']",hungarian
1084,"['chicken', 'chicken', 'stock', 'onion', 'garam', 'masala', 'salt', 'garam', 'masala', 'coriand', 'powder', 'ground', 'cumin', 'cumin', 'seed', 'coriand', 'seed', 'spice', 'fenugreek', 'seed', 'mustard', 'seed', 'chili', 'chili', 'garlic', 'past', 'tomato', 'kasuri', 'methi', 'butter', 'chili', 'ground', 'turmer', 'oil']",indian
1085,"['chicken', 'thigh', 'salt', 'onion', 'garlic', 'honey', 'ketchup', 'soy', 'sauc', 'oil', 'pepper', 'flake', 'corn', 'starch', 'water', 'rice', 'sesam', 'seed', 'scallion']",chinese
1086,"['garlic', 'onion', 'lime', 'juic', 'rum', 'chicken', 'thigh', 'salt', 'pepper', 'cumin', 'oregano', 'veget', 'oil', 'flour', 'pepper', 'egg']",cuban
1087,"['steak', 'flour', 'pepper', 'salt', 'onion', 'bacon', 'veget', 'oil', 'wine', 'water']",german
1088,"['grain', 'rice', 'oil', 'onion', 'bell', 'pepper', 'garlic', 'clove', 'salt', 'pepper', 'ground', 'cumin', 'bean', 'oregano', 'wine', 'vinegar', 'radish', 'cilantro']",cuban
1089,"['oil', 'bacon', 'onion', 'bell', 'pepper', 'chicken', 'broth', 'rice', 'saffron', 'salt', 'pork', 'tenderloin', 'garlic', 'bay', 'leav', 'anis', 'seed', 'ground', 'coriand', 'ground', 'cumin', 'lime', 'grill', 'season', 'oil', 'veget', 'oil', 'scallion', 'cilantro', 'mango']",cuban
1090,"['oil', 'fish', 'flour', 'salt', 'egg', 'butter', 'milk', 'lemon', 'wedg']",english
1091,"['bean', 'rice', 'sofrito', 'salt', 'pepper', 'cumin', 'oregano', 'garlic', 'clove', 'beer', 'tomato', 'sauc']",cuban
1092,"['potato', 'onion', 'mustard', 'seed', 'chili', 'coriand', 'powder', 'ground', 'turmer', 'garlic', 'oil', 'salt']",indian
1093,"['onion', 'carrot', 'ground', 'coriand', 'ground', 'cumin', 'ground', 'turmer', 'salt', 'ground', 'cardamom', 'ground', 'cinnamon', 'cayenn', 'pepper', 'ground', 'clove', 'bone', 'chicken', 'thigh', 'spinach', 'chutney', 'raisin', 'rice', 'vinegar', 'mango', 'onion', 'top', 'ginger', 'onion']",indian
1094,"['ground', 'cumin', 'coriand', 'powder', 'harissa', 'lemon', 'juic', 'oil', 'mint', 'fish', 'seed', 'zucchini']",moroccan
1095,"['egg', 'noodl', 'parsley', 'flake', 'oil', 'chicken', 'salt', 'pepper', 'wine', 'onion', 'bell', 'pepper', 'garlic', 'tomato', 'juic', 'paprika', 'cream']",hungarian
1096,"['sausag', 'chicken', 'thigh', 'oil', 'onion', 'garlic', 'clove', 'paprika', 'paella', 'rice', 'chicken', 'stock', 'pepper', 'pepper', 'bean', 'tomato', 'parsley', 'leav', 'lemon', 'wedg']",spanish
1097,"['bacon', 'chicken', 'salt', 'ground', 'pepper', 'carrot', 'onion', 'garlic', 'cognac', 'wine', 'chicken', 'stock', 'thyme', 'sprig', 'butter', 'flour', 'pearl', 'onion', 'mushroom']",french
1098,"['steak', 'flour', 'butter', 'onion', 'garlic', 'carrot', 'button', 'mushroom', 'thyme', 'ale', 'beef', 'stock', 'salt', 'pepper', 'egg', 'pastri']",english
1099,"['oil', 'onion', 'garlic', 'ginger', 'eggplant', 'curri', 'powder', 'fennel', 'seed', 'salt', 'pepper', 'cayenn', 'lentil', 'lentil', 'cilantro', 'broth', 'pea', 'lemon', 'juic', 'tomato', 'past']",indian
1100,"['chicken', 'breast', 'chees', 'bacon', 'slice', 'bread', 'crumb', 'oil']",french
1101,"['chicken', 'breast', 'water', 'corn', 'starch', 'oil', 'soy', 'sauc', 'ginger', 'garlic', 'scallion', 'bean', 'bell', 'pepper', 'bell', 'pepper', 'sugar', 'shaox', 'wine', 'salt']",chinese
1102,"['yogurt', 'tomato', 'salt', 'pepper', 'lemon', 'juic', 'season', 'garlic', 'oil', 'chicken', 'breast', 'cherri', 'tomato', 'spray', 'chees', 'squash', 'basil']",greek
1103,"['cherri', 'tomato', 'oil', 'basil', 'garlic', 'lemon', 'juic', 'pepper', 'flake', 'zucchini', 'spaghetti', 'kalamata', 'oil', 'salt', 'pepper', 'egg', 'parmesan', 'chees', 'pine', 'nut']",italian
1104,"['sausag', 'potato', 'onion', 'parsley', 'salt', 'pepper', 'broth', 'smoke', 'beer', 'bouillon', 'cube', 'wheat', 'bread', 'wheat', 'gluten', 'yeast', 'onion', 'powder', 'pepper', 'thyme', 'ground', 'sage', 'ginger', 'nutmeg', 'flax', 'seed', 'water', 'garlic', 'cashew', 'butter', 'soy', 'sauc']",irish
1105,"['meatloaf', 'bread', 'crumb', 'onion', 'mint', 'thyme', 'ground', 'allspic', 'salt', 'pepper', 'garlic', 'clove', 'egg', 'mint', 'thyme', 'yogurt', 'chees', 'lemon', 'juic', 'lemon', 'juic', 'oil', 'pepper', 'rocket', 'leav', 'cucumb']",greek
1106,"['cream', 'celeri', 'soup', 'water', 'ground', 'beef', 'bread', 'crumb', 'egg', 'onion', 'parsley', 'salt']",swedish
1107,"['hamburg', 'salt', 'pepper', 'paprika', 'garlic', 'clove', 'onion', 'oatmeal', 'egg', 'bacon', 'bread', 'crumb', 'oil']",german
1108,"['pork', 'shoulder', 'garlic', 'ginger', 'ground', 'pepper', 'fivespic', 'powder', 'salt', 'oil']",chinese
1109,"['bacon', 'oil', 'chicken', 'thigh', 'celeri', 'onion', 'garlic', 'mushroom', 'wine', 'chicken', 'broth', 'bay', 'leaf', 'ground', 'thyme', 'salt', 'pepper', 'chees']",french
1110,"['oil', 'onion', 'celeri', 'bell', 'pepper', 'bell', 'pepper', 'garlic', 'plum', 'tomato', 'pepper', 'flake', 'oregano', 'cumin', 'thyme', 'allspic', 'shank', 'veget', 'stock', 'salt', 'ground', 'pepper', 'bean', 'soda', 'cream', 'egg', 'bacon', 'cilantro', 'lime']",cuban
1111,"['water', 'wine', 'basil', 'garlic', 'clove', 'salt', 'chicken', 'broth', 'chicken', 'breast', 'halv', 'chicken', 'thigh', 'spray', 'mushroom', 'flour', 'milk', 'salt', 'pepper', 'herb', 'stuf', 'mix', 'butter']",american
1112,"['flour', 'flour', 'sea', 'salt', 'milk', 'water', 'egg', 'butter', 'dijon', 'mustard', 'ham', 'gruyer', 'chees', 'sea', 'salt', 'ground', 'pepper']",french
1113,"['chicken', 'breast', 'oil', 'lemon', 'oregano', 'chees', 'grape', 'tomato', 'oliv', 'oregano', 'basil']",greek
1114,"['paprika', 'thyme', 'salt', 'ground', 'pepper', 'babi', 'rib', 'barbecu', 'sauc']",american
1115,"['bean', 'cherri', 'tomato', 'onion', 'garlic', 'oil', 'lime', 'chili', 'cilantro', 'broth', 'cumin', 'salt', 'taco', 'shell', 'pepper', 'onion', 'avocado']",mexican
1116,"['potato', 'carrot', 'celeri', 'rib', 'onion', 'beef', 'brisket', 'clove', 'peppercorn', 'bay', 'leaf', 'cabbag', 'horseradish']",irish
1117,"['potato', 'sausag', 'butter', 'onion', 'worcestershir', 'sauc', 'flour', 'wine', 'beef', 'stock', 'pepper', 'milk']",english
1118,"['wheat', 'penn', 'pasta', 'ground', 'beef', 'oil', 'garlic', 'pepper', 'onion', 'pasta', 'sauc', 'tomato', 'oliv', 'spinach', 'basil', 'oregano', 'thyme', 'chees', 'chees']",greek
1119,"['lemon', 'lemon', 'juic', 'shallot', 'parsley', 'oregano', 'salt', 'pepper', 'oil', 'cod', 'filet']",greek
1120,"['ginger', 'chili', 'hoisin', 'sauc', 'soy', 'sauc', 'chicken', 'breast', 'canola', 'oil']",chinese
1121,"['duck', 'paprika', 'salt', 'pepper', 'garlic', 'appl', 'onion', 'bacon', 'butter', 'water', 'sauerkraut', 'caraway', 'seed', 'bacon']",german
1122,"['pineappl', 'juic', 'soy', 'sauc', 'sugar', 'veget', 'oil', 'ground', 'ginger', 'ground', 'allspic', 'chili', 'mustard', 'pork', 'loin', 'rib', 'chop', 'pineappl', 'onion', 'mint', 'lime', 'wedg']",cuban
1123,"['pork', 'loin', 'chop', 'paprika', 'salt', 'pepper', 'ground', 'ginger', 'garlic', 'powder', 'mustard', 'spray']",hungarian
1124,"['tomato', 'chili', 'pepper', 'garlic', 'salt', 'pork', 'stew', 'meat']",mexican
1125,"['oil', 'wine', 'chicken', 'breast', 'shrimp', 'onion', 'bell', 'pepper', 'garlic', 'chicken', 'broth', 'tomato', 'rice', 'turmer', 'garlic', 'powder', 'paprika', 'oregano', 'salt', 'pepper', 'cilantro']",spanish
1126,"['potato', 'onion', 'bell', 'pepper', 'butter', 'chees', 'oregano', 'salt']",italian
1127,"['linguini', 'butter', 'chicken', 'breast', 'cream', 'chicken', 'soup', 'cream', 'salt', 'ground', 'pepper', 'chicken', 'broth', 'chees', 'mzarella', 'chees']",italian
1128,"['beef', 'water', 'bay', 'leav', 'peppercorn', 'allspic', 'salt', 'clove', 'mustard', 'seed', 'onion', 'potato', 'babi', 'carrot', 'cabbag']",irish
1129,"['oil', 'steak', 'onion', 'sugar', 'pea', 'carrot', 'bell', 'pepper', 'orang', 'juic', 'soy', 'sauc', 'sesam', 'oil', 'ginger', 'garlic', 'clove', 'sugar', 'onion', 'sesam', 'seed']",chinese
1130,"['fish', 'sea', 'salt', 'herb', 'provenc', 'dijon', 'mustard', 'heirloom', 'tomato', 'oliv', 'caper', 'garlic', 'oil', 'wine', 'vinegar', 'parsley', 'thyme', 'chive']",french
1131,"['wheat', 'orzo', 'eggplant', 'onion', 'carrot', 'oil', 'shrimp', 'lemon', 'juic', 'salt', 'chees']",greek
1132,"['lamb', 'ginger', 'curri', 'leav', 'onion', 'tomato', 'tomato', 'past', 'potato', 'salt', 'cinnamon', 'stick', 'ground', 'cardamom', 'ground', 'turmer', 'chili', 'ground', 'cumin', 'coriand', 'powder', 'garam', 'masala', 'veget', 'oil']",indian
1133,"['chicken', 'breast', 'garlic', 'onion', 'pineappl', 'bbq', 'sauc', 'flour', 'cheddar', 'chees', 'cream']",hawaiian
