,ingredients,cuisine
1946,"['peanut', 'garlic', 'scallion', 'flake pepper', 'shell', 'egg', 'corn starch', 'ground pepper', 'salt', 'bay season']",chinese
1947,"['pea', 'ham hock', 'bacon drip', 'water', 'onion', 'salt', 'pepper', 'pepper', 'thyme', 'bay leav', 'garlic', 'chicken cube stock', 'rice']",american
1948,"['water', 'broth chicken sodium', 'rice', 'butter', 'onion', 'celeri', 'fig', 'prosciutto', 'thyme', 'salt', 'pepper', 'paprika', 'breast chicken halv', 'oil veget', 'sprig thyme']",american
1949,"['onion spring', 'caster sugar', 'ground pepper', 'kecap mani', 'shaox wine', 'chive garlic', 'garlic', 'oil veget', 'ginger', 'chicken drumstick', 'sauc soy', 'chicken']",chinese
1950,"['lemon zest', 'juic lemon', 'honey', 'chili', 'cumin ground', 'salt', 'coriand seed', 'pepper', 'concentr juic', 'fish', 'spray', 'slice', 'parsley sprig']",american
1951,"['breast chicken', 'salt', 'pepper', 'egg', 'flour', 'bread crumb', 'oil', 'ham', 'chees', 'brioch bun', 'dijon mustard', 'mayonnais', 'parsley']",french
1952,"['lemon zest', 'oil', 'garlic', 'oregano', 'rosemari', 'chop lamb', 'salt', 'pepper']",greek
1953,"['brat', 'oil', 'pilsner', 'lager', 'onion', 'cabbag', 'beet', 'ground pepper', 'salt', 'appl cider vinegar', 'sugar', 'allspic ground', 'horseradish']",german
1954,"['salt', 'garlic powder', 'cumin ground', 'ground pepper', 'loin pork roast', 'oil', 'brioch', 'mustard', 'chees', 'dill pickl', 'ham', 'butter']",cuban
1955,"['breast chicken', 'flour', 'salt', 'ground pepper', 'butter', 'oil', 'clove garlic', 'wine', 'broth chicken salt', 'juic lemon', 'caper', 'leaf parsley', 'lemon slice']",italian
1956,"['', 'curri powder', 'garam masala', 'coriand powder', 'cumin', 'season', 'water', 'canola oil', 'onion', 'salt', 'beef bouillon']",indian
1957,"['chicken thigh', 'salt', 'pepper', 'oil', 'onion', 'bell pepper', 'clove garlic', 'paprika', 'broth chicken', 'tomato', 'coconut cream', 'parsley']",hungarian
1958,"['roast', 'flake pepper', 'carrot', 'celeri', 'bell pepper', 'onion', 'potato', 'bean', 'garlic salt', 'salt', 'pepper', 'juic tomato', 'sauc tomato']",hungarian
1959,"['garlic powder', 'onion powder', 'pepper', 'curri leav', 'curri powder', 'tomato', 'sugar', 'salt', 'onion', 'eggplant', 'oil']",indian
1960,"['chicken piec', 'onion', 'garlic', 'paprika', 'oil', 'butter', 'chicken stock', 'flour', 'cream', 'salt', 'pepper', 'dumpl', 'egg', 'leaf parsley', 'garlic powder', 'water']",hungarian
1961,"['apricot', 'tomato', 'potato', 'parsley', 'coriand', 'chicken', 'salt', 'oil', 'onion', 'garlic', 'ginger', 'cumin ground', 'paprika', 'cinnamon', 'chutney mango']",moroccan
1962,"['brat', 'beer', 'bacon', 'onion', 'ground pepper', 'cabbag', 'salt', 'garlic', 'grain mustard', 'bun dog', 'potato salad']",german
1963,"['pork sparerib', 'honey', 'rice wine', 'ketchup', 'hoisin sauc', 'sauc soy', 'oil sesam', 'garlic', 'fivespic powder']",chinese
1964,"['beef', 'bread crumb', 'sauc worcestershir', 'garlic', 'onion', 'milk', 'salt', 'pepper', 'pepper', 'pepper', 'sauc soy', 'sugar', 'water', 'pineappl', 'rice vinegar', 'corn starch', 'oil', 'coriand']",hawaiian
1965,"['pasta sauc', 'lasagna noodl', 'oil', 'chees ricotta', 'chees mzarella', 'chees parmesan']",italian
1966,"['breast chicken', 'bell', 'onion', 'salsa', 'chees style', 'salt', 'pepper', 'chip snack']",mexican
1967,"['breast chicken', 'salt', 'pepper', 'egg', 'flour', 'bread crumb', 'oil', 'beer wheat', 'wine', 'juic lemon', 'base chicken', 'butter', 'corn starch', 'artichok heart', 'caper']",german
1968,"['whitefish', 'oil', 'juic lime', 'chili', 'garlic', 'onion', 'cilantro', 'cumin', 'pepper', 'salt', 'corn tortilla', 'gallo', 'cabbag', 'crema', 'avocado']",mexican
1969,"['cinnamon', 'tomato', '', 'lemon rind', 'potato', 'cilantro', 'oil', 'onion', 'clove garlic', 'ginger', 'bay leav', 'coriand seed', 'potato']",moroccan
1970,"['water', 'cauliflow', 'breast chicken', 'salt', 'pepper', 'ham', 'egg', 'flour', 'oil', 'onion', 'wine', 'dijon mustard', 'sauc worcestershir']",french
1971,"['farro', 'broth chicken sodium', 'appl cider', 'butter', 'bulb fennel', 'wine', 'water', 'lemon', 'salt', 'ground pepper', 'cinnamon ground', 'breast duck halv', 'thyme', 'clove garlic', 'oil']",american
1972,"['pasta', 'vinegar wine', 'oil', 'plum tomato', 'cucumb', 'onion', 'kalamata oliv', 'parsley', 'salt', 'pepper', 'tuna water', 'chees']",greek
1973,"['rice', 'shrimp', 'garlic', 'shallot', 'egg', 'veget', 'onion spring', 'oil', 'oil sesam', 'sauc soy', 'salt']",chinese
1974,"['pasta shell', 'chees ricotta', 'chees cream', 'chili', 'egg', 'garlic powder', 'salt', 'enchilada sauc', 'chees mzarella', 'paprika']",mexican
1975,"['shrimp', 'salt', 'pepper', 'cayenn pepper', 'juic lemon', 'coconut oil', 'onion', 'garlic', 'ginger', 'turmer', 'coriand ground', 'curri powder', 'tomato', 'coconut milk', 'cilantro', 'rice']",indian
1976,"['tomato', 'zucchini', 'oil', 'garlic', 'basil', 'oregano', 'season spike', 'pepper', 'egg', 'cream', 'chees mzarella', 'chees']",greek
1977,"['sauc soy', 'juic pineappl', 'honey', 'ginger', 'garlic', 'onion', 'meatbal turkey', 'corn starch', 'oil', 'bell pepper', 'bell pepper', 'onion', 'noodl', 'pineappl', 'mango']",hawaiian
1978,"['', 'onion', 'tomato', 'garlic', 'ginger', 'chili', 'jeera', 'coriand powder', 'chili', 'turmer', 'amchur', 'salt']",indian
1979,"['oil', 'onion', 'celeri', 'carrot', 'clove garlic', 'beef', 'pur?? tomato', 'sauc worcestershir', 'pepper sauc tabasco', 'wine', 'beef stock', 'ground pepper', 'salt', 'potato', 'milk', 'chees', 'chees parmesan']",english
1980,"['bacon', 'oil', 'bone chicken thigh', 'onion pearl', 'mushroom', 'past tomato', 'thyme', 'garlic', 'wine', 'chicken stock', 'corn starch', 'bread']",french
1981,"['coconut oil', 'onion', 'lentil', 'potato', 'carrot', 'ground turmer', 'curri powder', 'ginger ground', 'salt sea', 'ground pepper', 'broth', 'coconut milk']",indian
1982,"['bacon', 'dairi farm ham', 'sauc tomato', 'broth chicken', 'onion powder', 'basil', 'salt', 'pepper', 'rigatoni', 'pineappl', 'chees mzarella', 'cilantro']",hawaiian
1983,"['bacon', 'egg', 'oil', 'onion', 'carrot', 'garlic', 'rice', 'sauc soy', 'oil sesam', 'pepper', 'fren pea', 'onion']",chinese
1984,"['chop pork', 'egg', 'milk', 'flour', 'bread crumb', 'oil veget', 'butter', 'lemon wedg']",german
1985,"['potato', 'salt', 'oil veget', 'fish', 'flour', 'beer', 'pepper']",english
1986,"['butter', 'broilerfry chicken', 'paprika', 'cabbag', 'salt', 'pepper', 'appl', 'onion', 'caraway seed', 'lemon', 'sugar', 'chees']",hungarian
1987,"['breast chicken', 'salsa', 'corn', 'bell pepper', 'corn tortilla', 'yogurt', 'oliv']",mexican
1988,"['rice', 'breast chicken', 'oil sesam', 'canola oil', 'carrot pea', 'onion', 'garlic', 'egg', 'sauc soy', 'ground pepper', 'salt', 'chili']",chinese
1989,"['cilantro', 'ginger', 'garlic', 'oil', 'clove ground', 'flake pepper', 'paprika', 'pepper', 'cinnamon ground', '', 'bay leaf', 'juic', 'season', 'bone meat', 'bay leav', 'saffron', 'salt', 'onion', 'artichok heart', 'chicken stock', '', 'marinad', 'cumin ground']",moroccan
1990,"['ham', 'egg noodl', 'cabbag', 'sauerkraut', 'butter', 'flour', 'milk', 'salt', 'pepper', 'caraway seed', 'chees']",german
1991,"['blend', 'bacon fat', 'onion', 'potato', 'cabbag', 'lamb', 'beef ground']",english
1992,"['sirloin steak', 'sherri vinegar', 'sauc soy', 'canola oil', 'garlic', 'ginger', 'broccoli floret', 'chicken stock', 'oyster sauc', 'corn starch']",chinese
1993,"['clove garlic', 'salt', 'ground pepper', 'cayenn pepper', 'juic lemon', 'juic lime', 'sirloin steak', 'egg', 'bread crumb', 'leaf parsley', 'oil oliv', 'onion']",cuban
1994,"['crust pizza', 'pasta ragu sauc style world', 'chees mzarella', 'pizza top']",italian
1995,"['breast chicken', 'tortilla wheat', 'onion', 'pineappl', 'bbq sauc', 'juic pineappl', 'juic lime', 'cilantro', 'salt', 'pepper', 'rice', 'chili', 'cheddar chees', 'avocado', 'mango', 'grape tomato', 'onion', 'lime']",hawaiian
1996,"['pork roast shoulder', 'garlic', 'salt', 'oregano', 'pepper', 'onion', 'juic', 'juic lime', 'juic lemon', 'oil']",cuban
1997,"['chicken', 'garlic', 'ginger', 'shaox wine', 'sauc soy', 'sugar', 'salt', 'fivespic powder']",chinese
1998,"['salmon', 'oil', 'juic lemon', 'lemon zest', 'yogurt', 'garlic', 'oregano', 'salt', 'pepper', 'sauc tzatziki']",greek
1999,"['chicken', 'pepper', 'bell pepper', 'oil', 'garlic', 'lime', 'sugar', 'chili', 'paprika', 'cumin', 'oil peanut', 'cheddar chees', 'flour', 'juic lime', 'fish sauc', 'chili', 'cilantro', 'mango', 'avocado', 'coconut', 'jasmin rice', 'coconut milk', 'coconut water', 'salt', 'coconut', 'coconut oil']",thai
2000,"['pastri sheet', 'flour', 'mushroom', 'onion', 'mushroom', 'oil', 'garlic', 'leav thyme', 'rosemari', 'salt', 'ground pepper', 'butter', 'sherri', 'spinach', 'chees', 'steak', 'filet mignon', 'salt', 'egg wash', 'egg', 'water']",english
2001,"['beef ground', 'onion', 'sauc tomato', 'flour', 'cheddar chees', 'enchilada sauc']",mexican
2002,"['countri pork rib', 'appl', 'onion', 'sauerkraut', 'sugar', 'caraway seed', 'wine']",german
2003,"['breast chicken halv', 'marinad style', 'pineappl', 'chees provolon', 'roll', 'dress salad', 'lettuc romain', 'tomato']",hawaiian
2004,"['oil', 'onion', 'garlic', 'chicken ground', '', 'chili', 'sauc soy', 'sauc soy', 'hoisin sauc', 'shaox wine', 'oil sesam', 'rice vinegar', 'water', 'butter', 'cilantro', 'scallion']",chinese
2005,"['skirt steak', 'chili', 'grate lime peel', 'salt', 'pineappl', 'cilantro', 'rice']",hawaiian
2006,"['almond', 'clove garlic', 'oil', 'juic lemon', 'salt', 'onion', 'carrot', 'chili', 'chorizo', 'bay leaf', 'freekeh', 'past tomato', 'clam littleneck', 'pepper', 'parsley', 'lemon wedg']",spanish
2007,"['chop pork', 'juic', 'juic lime', 'vinegar wine', 'onion', 'clove garlic', 'cilantro', 'pepper', 'salt', 'oregano', 'onion powder', 'cumin', 'garlic']",cuban
2008,"['dress salad', 'dress mix salad', 'chees cream', 'chicken cream soup', 'breast chicken', 'chees parmesan']",italian
2009,"['breast chicken', 'onion', 'broccoli', 'chestnut water', 'cashew nut', 'flake pepper', 'onion', 'seed sesam', 'sauc soy', 'broth', 'sugar', 'garlic', 'ginger', 'oil sesam', 'corn starch']",chinese
2010,"['chicken thigh', 'butter', 'tomato', 'onion', 'spice', 'cream', 'sugar', 'cinnamon', 'clove', 'cardamom', 'garlic past', 'chili', 'pur?? tomato', 'cumin seed', 'coriand seed', 'cashew nut', 'kasuri methi', 'coriand powder', 'chili', 'salt', 'pepper', 'past tomato', 'garam masala', 'oil', 'water']",indian
2011,"['flour', 'salt sea', 'butter', 'ice water', '', 'egg', 'chive', 'dijon mustard', 'salt', 'ground pepper', 'ham', 'chees gruyer']",french
2012,"['sirloin steak', 'salt', 'pepper', 'garlic', 'oil veget', 'corn tortilla', 'onion', 'chili', 'lime', 'cilantro']",mexican
2013,"['oil', 'basil', 'garlic', 'rosemari', 'oregano', 'salt', 'thyme', 'ground pepper', 'breast chicken', 'tomato', 'shallot', 'onion', 'chili', 'garlic', 'cook oil spray veget']",american
2014,"['zucchini', 'onion', 'garlic', 'butter', 'chees', 'chees mzarella', 'chees parmesan', 'dijon mustard', 'parsley', 'basil', 'leav thyme', 'salt sea', 'ground pepper', 'egg', 'crust pie']",french
2015,"['tomato', 'cucumb', 'bell pepper', 'onion', 'juic lime', 'cilantro', 'oil', 'salt', 'chili', 'clove garlic', 'cumin ground', 'pepper', 'breast chicken halv']",cuban
2016,"['crab', 'ginger', 'scallion', 'corn starch', 'oil', 'oil', 'oyster sauc', 'pepper', 'oil sesam', 'sugar', 'water', 'fish sauc']",chinese
2017,"['sauc tomato', 'season', 'flake pepper', 'salt', 'chees cream', 'pasta', 'basil']",italian
2018,"['chicken thigh', 'onion', 'garlic', 'coriand seed', 'paprika', 'oregano', 'past tomato', 'tomato', 'lemon', 'cinnamon', 'water', 'parsley', 'oil', 'salt', 'pepper']",moroccan
2019,"['salmon', 'fish', 'miso', 'rice vinegar', 'mirin', 'clove garlic', 'oil sesam', 'sauc soy', 'ginger']",japanese
2020,"['bone meat', 'chicken drumstick', 'butter', 'oil', 'onion', 'pancetta', 'mushroom', 'garlic', 'riesl', 'cream', 'salt', 'pepper', 'parsley']",french
2021,"['beef steak tenderloin', 'liver pate', 'farm pastri pepperidg puff', 'egg', 'milk', 'pepper', 'salt']",english
2022,"['cream mushroom soup', 'milk', 'meatbal', 'egg noodl']",swedish
2023,"['gold potato', 'chicken stock', 'garlic', 'butter', 'cream', 'milk', 'pepper', 'salt', 'oil', 'ground sirloin', 'clove garlic', 'onion', 'carrot', 'celeri', 'porcini', 'flour', 'sauc worcestershir', 'ketchup', 'wine']",english
2024,"['chicken', 'ginger', 'onion', 'sauc soy', 'shaox wine', 'salt', 'oyster sauc', 'water', 'clove garlic', 'oil sesam']",chinese
2025,"['sauc soy', 'water', 'mirin', 'rice vinegar', 'sugar', 'ginger', 'garlic', 'corn starch', 'chicken thigh', 'bamboo shoot', 'salt', 'pepper', 'oil veget', 'seed sesam']",japanese
2026,"['scallion', 'squash summer', 'zucchini', 'oliv', 'basil', 'ground pepper', 'salt', 'oil', 'lemon sole', 'butter', 'wine']",french
2027,"['breast chicken', 'chicken tenderloin', 'onion', 'garlic', 'ginger', 'pur?? tomato', 'yogurt', 'oil', 'garam masala', 'cumin', 'paprika', 'salt', 'cinnamon', 'ground pepper', 'cayenn pepper', 'bay leav', 'cream', 'corn starch', 'parsley']",indian
2028,"['oil oliv', 'onion', 'bell pepper', 'clove garlic', 'salt', 'ground pepper', 'rosemari', 'pimenton', 'bay leaf', 'wine', 'tomato', 'water', 'saffron thread', 'almond', 'clam littleneck', 'monkfish']",spanish
2029,"['cherri tomato', 'oil', 'salt', 'chees', 'yogurt', 'lemon', 'garlic', 'flake pepper', 'spinach', 'pita']",greek
2030,"['chicken', 'egg noodl', 'beansprout', 'veget', 'onion spring', 'chicken stock', 'flour', 'sauc soy', 'chili', 'sauc tomato', 'ajinomoto', 'salt', 'oil']",chinese
2031,"['walnut', 'center chop pork', 'thyme', 'oil veget', 'butter', 'shallot', 'appl smith', 'cider', 'cream']",french
2032,"['chicken ground', 'oil veget', 'bell pepper', 'zucchini', 'pepper', 'onion', 'ginger ground', 'garlic', 'oil sesam', 'wine', 'sauc soy', 'corn starch', 'peanut']",chinese
2033,"['breast chicken', 'barbecu sauc', 'chunk pineappl']",hawaiian
2034,"['food mayonnais oil oliv', 'garlic', 'chees', 'crust pizza', 'cherri tomato', 'leav oregano', 'spinach', 'onion', 'chees parmesan']",greek
2035,"['chees ricotta', 'chees mzarella', 'egg', 'beef ground', 'sauc', 'lasagna noodl', 'chees parmesan']",italian
2036,"['beef ground', 'ground pork', 'onion', 'bread crumb', 'parsley', 'salt', 'pepper', 'sauc worcestershir', 'egg', 'milk', 'oil veget', 'sauerkraut', 'water', 'parsley']",german
2037,"['water', 'sauc soy', 'oil veget', 'clove garlic', 'ginger', 'chicken', 'juic pineappl', 'sugar', 'ketchup', 'rice vinegar', 'chili']",hawaiian
2038,"['beef ground', 'onion', 'clove garlic', 'dijon mustard', 'beer guin', 'oil', 'salt', 'pepper', 'oil', 'cheddar chees', 'bacon', 'muffin']",irish
2039,"['bacon', 'onion', 'clove garlic', 'sausag', 'barbecu sauc', 'sauerkraut', 'sauc tomato', 'honey', 'breast chicken', 'salt', 'pepper']",german
2040,"['lemon', 'oregano', 'onion', 'clove garlic', 'oil', 'lamb leg', 'ground pepper', 'salt', 'yogurt', 'cucumb']",greek
2041,"['tomato', 'broth', 'lentil', 'ginger', 'chili', 'salt sea', 'ground turmer', 'cilantro', 'oil', 'garlic', 'cardamom ground', 'cumin seed', 'onion']",indian
2042,"['breast chicken strip', 'mix season taco', 'bean', '', 'water', 'flour']",mexican
2043,"['oil', 'onion', 'beef', 'beef stock', 'ketchup tomato', 'sauc worcestershir', 'herb', 'parsley', 'pepper', 'salt', 'potato', 'butter']",english
2044,"['chicken leg', 'oil', 'onion', 'coriand ground', 'ground pepper', 'ginger ground', 'saffron thread', 'turmer', 'salt', 'chicken stock', 'oliv', 'lemon rind', 'butter', 'cilantro', 'lemon']",moroccan
2045,"['chop pork', 'lime', 'oil', 'garlic', 'cumin', 'coriand', 'paprika', 'chili', 'salt', 'ground pepper', 'ham', 'chees', 'dill pickl', 'mustard', 'spray', 'loav']",cuban
2046,"['beef', 'onion', 'water', 'sauc soy', 'sake', 'honey', 'powder', 'salt', 'ginger juic', '']",japanese
2047,"['onion', 'chicken thigh', 'ginger', 'garlic', 'oil veget', 'coriand seed', 'cumin seed', 'ground turmer', 'chili', 'yogurt', 'tomato', 'salt', 'garam masala', 'coriand']",indian
2048,"['babi corn', 'capsicum', 'pea', 'potato', 'ground turmer', 'chili', 'garam masala', 'salt', 'tomato', 'onion spring', 'onion', 'ginger', 'garlic', 'oil']",indian
2049,"['sparerib', 'onion', 'appl cider vinegar', 'ketchup', 'sauc worcestershir', 'sugar', 'mustard', 'ginger', 'pineappl', 'corn starch']",hawaiian
2050,"['chicken', 'sauc', 'garlic', 'ginger', 'oil', 'onion', 'seed sesam', 'egg', 'flour', 'flour', 'powder', 'salt', 'water', 'chicken stock', 'juic', 'vinegar', 'sauc soy', 'zest', 'chili', 'pepper', 'pepper', 'sugar', 'flake pepper']",chinese
2051,"['flour', 'salt', 'butter', 'cream', 'juic lemon', 'ice water', 'zucchini', 'tomato', 'cherri tomato', 'oil', 'garlic', 'ricotta', 'chees', 'chees', 'chees mzarella', 'leav thyme', 'pepper', 'egg yolk']",french
2052,"['beef cube', 'beer wheat', 'cream', 'butter', 'carrot', 'onion', 'mushroom', 'laurel leav', 'caraway seed', 'junip', 'corn starch', 'salt', 'pepper', 'potato', 'milk', 'starch', 'semolina', 'toast', 'nutmeg']",german
2053,"['loin pork', 'flour', 'oil', 'onion', 'garlic', 'celeri rib', 'carrot', 'beef stock', 'wine', 'paprika', 'potato', 'salt', 'ground pepper']",hungarian
2054,"['breast chicken', 'oil', 'salt', 'ground pepper', 'vinaigrett', 'flour', 'hummu', 'lettuc romain', 'tomato', 'cucumb', 'chees']",greek
2055,"['butternut squash', 'milk', 'nutmeg', 'steak', 'clove garlic', 'leek', 'water', 'beef cube stock', 'oat porridg', 'sauc worcestershir', 'pur?? tomato', 'carrot', 'breadcrumb wheat']",english
2056,"['beef roast', 'onion', 'carrot', 'celeri', 'beef gravi', 'beef cube stock', 'flake parsley', 'sage', 'bay leav', 'garlic powder', 'salt', 'pepper', 'butter', 'potato', 'cheddar chees']",english
2057,"['breast chicken', 'enchilada sauc', 'chili', 'flour', 'chees jack monterey']",mexican
2058,"['breast chicken', 'breadcrumb panko', 'butter', 'garlic powder', 'flour', 'egg', 'salt', 'pepper', 'challa', 'ham', 'chees gruyer', 'chees parmesan', 'butter', 'half', 'mustard powder', 'sherri']",french
2059,"['chop loin pork', 'oil veget', 'applesauc', 'sauerkraut', 'wine', 'bacon', 'sugar', 'ground mustard', 'pepper']",german
2060,"['cabbag', 'carrot', 'sausag', 'canola oil', 'water']",german
2061,"['water', 'sauc soy', 'clove garlic', 'ginger', 'chicken thigh', 'chili', 'garlic', 'juic pineappl', 'sugar', 'ketchup', 'rice vinegar']",hawaiian
2062,"['beef ground', 'onion', 'garlic', 'sauc soy', 'oil sesam', 'coriand ground', 'cardamom ground', 'ginger ground', 'egg', 'oil', 'rice vinegar', 'honey', 'onion powder', 'garlic powder', 'corn starch']",chinese
2063,"['beef', 'pepper', 'salt', 'butter', 'oil', 'pastri sheet', 'liver pate', 'egg']",english
2064,"['onion', 'garlic', 'tomato', 'pepper', 'cilantro', 'beef ground', 'sauc tomato', 'salt', 'ground pepper', 'cumin ground', 'bay leaf', 'caper']",cuban
2065,"['roast tenderloin', 'oil', 'salt', 'pepper', 'mushroom', 'shallot', 'wine', 'dijon mustard', 'leav thyme', 'pastri sheet', 'egg']",english
2066,"['beef ground', 'ground pork', 'onion', 'garlic', 'egg', 'egg yolk', 'breadcrumb panko', 'butter', 'milk', 'allspic ground', 'salt', 'ground pepper', 'flour', 'beef broth', 'cream', 'sauc worcestershir']",swedish
2067,"['almond', 'chicken', 'garlic past', 'yogurt', 'garam masala', 'chili', 'ground turmer', 'chaat masala', 'masala', 'color food', 'salt', 'pepper', 'past tomato', 'lime', 'butter', 'oil', 'onion', 'bay leaf', 'coriand', 'cream']",indian
2068,"['breast chicken', 'clove garlic', 'juic orang', 'salt', 'vinegar', 'ground pepper', 'oregano', 'cumin ground']",cuban
